territorial,fecha_registro,pr,distancia_pr,fecha_acc,dia_semana_acc,min_acc,condic_meteor,estado_super,terreno,secc_tip,geometria_acc,tipo_cierre,horas_cierre,min_cierre,n_heridos,n_muertos,n_victimas,clase_accidente,causa_posible,ref_loc,hora_acc,duracion_cierre_horas
Cesar,2019-12-26 14:55:00,48,100.0,2019-11-21 05:00:00,jueves,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,maniobras imprudentes,4901_1_48,2.0,22.0
Cesar,2019-12-26 15:01:00,8,850.0,2019-11-22 05:00:00,viernes,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,8004_1_8,20.0,4.0
Cesar,2019-12-26 15:10:00,49,0.0,2019-11-24 05:00:00,domingo,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,4901_1_49,22.0,2.0
Norte de Santander,2019-12-26 15:07:00,3,140.0,2019-11-15 05:00:00,viernes,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Transito normal con precaución,0,30,0,0,0.0,Choque,adelantamientos indebidos,5505_1_3,0.0,0.0
Norte de Santander,2019-12-26 15:50:00,24,666.0,2019-11-29 05:00:00,viernes,20,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,20,0,0,0.0,Choque,embriaguez o sustancias alucinogenas,5505_1_24,19.0,5.0
Norte de Santander,2019-12-26 16:37:00,36,574.0,2019-11-06 05:00:00,miercoles,14,Sol,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Cierre total,0,31,0,0,0.0,Choque,impericia en el manejo,5505_1_36,8.0,16.0
Caquetá,2019-12-26 17:54:00,40,500.0,2019-12-25 05:00:00,miercoles,30,Sol,Seca y limpia,Plano,Media ladera Izquierda,Curva Izquierda,Transito normal con precaución,12,30,2,0,2.0,Salida de la vía sin volcarse,exceso de velocidad,6504_0_40,12.0,0.0
Nariño,2019-12-27 21:48:00,104,0.0,2019-11-03 05:00:00,domingo,30,Lluvia,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,18,30,0,0,0.0,Choque,no mantener distancia de seguridad,1002_1_104,18.0,0.0
Nariño,2019-12-27 21:59:00,14,200.0,2019-11-07 05:00:00,jueves,10,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,16,10,0,0,0.0,Choque,maniobras imprudentes,1702_0_14,16.0,0.0
Nariño,2019-12-27 22:05:00,44,150.0,2019-11-12 05:00:00,martes,0,Normal,Seca y limpia,Ondulado,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,15,0,0,1,1.0,Choque,impericia en el manejo,2501B_1_44,15.0,0.0
Nariño,2019-12-27 22:13:00,126,100.0,2019-11-19 05:00:00,martes,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,8,30,0,0,0.0,Choque,otra - pasajero o acompanante,1002_1_126,8.0,0.0
Nariño,2019-12-30 14:48:00,66,320.0,2019-11-01 05:00:00,viernes,50,Normal,Seca y limpia,Escarpado,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,13,50,0,1,2.0,Volcamiento,otra - conductor en general,1002_1_66,13.0,0.0
Nariño,2019-12-30 15:03:00,33,230.0,2019-11-13 05:00:00,miercoles,19,Lluvia,Humeda,Montañoso,Terraplen,Curva Izquierda,Transito normal con precaución,11,20,0,1,1.0,Atropello,conducta de peatones,1002_1_33,11.0,0.0
Nariño,2019-12-30 15:11:00,88,700.0,2019-11-25 05:00:00,lunes,50,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Parcial con reducción de carriles,12,50,0,1,1.0,Choque,impericia en el manejo,1002_1_88,12.0,0.0
Caquetá,2020-01-02 15:56:00,13,172.0,2019-12-29 05:00:00,domingo,0,Sol,Seca y limpia,Ondulado,Terraplen,Curva Izquierda,Transito normal con precaución,6,0,0,1,1.0,Choque,otra - conductor en general,6502_1_13,6.0,0.0
Cauca,2020-01-08 20:59:00,88,970.0,2020-01-01 05:00:00,miercoles,0,Lluvia,Material suelto,Montañoso,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,0,0,1,0,1.0,Volcamiento,maniobras imprudentes,2602_0_88,3.0,21.0
Quindío,2020-01-08 21:04:00,14,520.0,2019-10-02 05:00:00,miercoles,10,Seca,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Parcial con reducción de carriles,10,30,0,0,0.0,Volcamiento,fallas mecanicas y del sistema electrico,4003_1_14,6.0,4.0
Quindío,2020-01-08 21:17:00,20,100.0,2019-10-03 05:00:00,jueves,5,Seca,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Choque,adelantamientos indebidos,4003_1_20,14.0,10.0
Quindío,2020-01-08 21:30:00,22,440.0,2019-10-22 05:00:00,martes,30,Seca,Seca y limpia,Montañoso,Media Ladera Derecha,Recta,Cierre total,1,30,0,0,0.0,Choque,otra - conductor en general,4003_1_22,16.0,9.0
Quindío,2020-01-08 21:47:00,19,900.0,2019-10-03 05:00:00,jueves,30,Seca,Seca y limpia,Montañoso,Media Ladera Derecha,Recta,Cierre total,1,0,0,0,0.0,Choque,adelantamientos indebidos,4003_1_19,7.0,18.0
Putumayo,2020-01-09 13:33:00,101,300.0,2019-11-09 05:00:00,sabado,0,Lluvia,Humeda,Escarpado,Media ladera Izquierda,Curva Derecha,Parcial restringido a vehiculos pesados,3,0,2,0,2.0,Volcamiento,condiciones de la via y factores ambientales,1003_1_101,3.0,0.0
Putumayo,2020-01-09 13:39:00,69,1270.0,2019-11-21 05:00:00,jueves,5,Seca,Seca y limpia,Montañoso,Terraplen,Curva Derecha,Transito normal con precaución,14,30,2,0,2.0,Choque,exceso de velocidad,1003_1_69,14.0,0.0
Quindío,2020-01-09 13:38:00,20,600.0,2019-10-04 05:00:00,viernes,55,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_20,15.0,9.0
Quindío,2020-01-09 13:45:00,21,100.0,2019-10-05 05:00:00,sabado,0,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,adelantamientos indebidos,4003_1_21,20.0,4.0
Quindío,2020-01-09 13:50:00,16,100.0,2019-10-08 05:00:00,martes,30,Lluvia,Humeda,Montañoso,Media Ladera Derecha,Curva Derecha,Cierre total,0,30,0,0,0.0,Choque,otra - conductor en general,4003_1_16,18.0,6.0
Quindío,2020-01-09 13:57:00,6,450.0,2019-10-12 05:00:00,sabado,0,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Transito normal con precaución,0,0,2,0,2.0,Choque,otra - conductor en general,4003_1_6,17.0,7.0
Quindío,2020-01-09 14:21:00,18,50.0,2019-10-14 05:00:00,lunes,45,Normal,Seca y limpia,Montañoso,Terraplen,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,fallas mecanicas y del sistema electrico,4003_1_18,6.0,18.0
Quindío,2020-01-09 14:35:00,25,970.0,2019-10-16 05:00:00,miercoles,50,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Parcial con reducción de carriles,0,45,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_25,21.0,3.0
Boyacá,2020-01-09 17:07:00,15,405.0,2019-07-19 05:00:00,viernes,30,Seca,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,15,0,0,0.0,Choque,fallas mecanicas y del sistema electrico,6404_0_15,16.0,8.0
Boyacá,2020-01-09 23:08:00,35,300.0,2020-08-23 05:00:00,domingo,0,Sol,Seca y limpia,Plano,Terraplen,Curva Derecha,Parcial con paso alternado,0,30,1,0,1.0,Choque,adelantamientos indebidos,6404_0_35,13.0,11.0
Boyacá,2020-01-09 23:08:00,29,50.0,2020-09-20 05:00:00,domingo,30,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Parcial con paso alternado,0,40,0,0,1.0,Choque,maniobras imprudentes,6404_0_29,15.0,9.0
Boyacá,2020-01-09 23:29:00,23,300.0,2020-10-19 05:00:00,lunes,30,Seca,Seca y limpia,Ondulado,Media ladera Izquierda,Curva Izquierda,Parcial con paso alternado,10,5,1,0,1.0,Choque,adelantamientos indebidos,6404_0_23,21.0,13.0
Boyacá,2020-01-09 23:29:00,1,800.0,2020-11-08 05:00:00,domingo,20,Seca,Seca y limpia,Plano,Terraplen,Curva Izquierda,Transito normal con precaución,0,40,1,0,2.0,Choque,condiciones de la via y factores ambientales,6404_0_1,22.0,2.0
Boyacá,2020-01-09 23:29:00,16,500.0,2020-11-14 05:00:00,sabado,35,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,20,1,0,3.0,Choque,otra - conductor en general,6404_0_16,9.0,15.0
Boyacá,2020-01-09 23:29:00,24,50.0,2020-11-16 05:00:00,lunes,0,Seca,Seca y limpia,Plano,Media ladera Izquierda,Curva Izquierda,Transito normal con precaución,0,10,0,0,3.0,Choque,otra - conductor en general,6404_0_24,8.0,16.0
Planta Central,2020-01-13 15:38:00,4,700.0,2019-10-17 05:00:00,jueves,50,Seca,Seca y limpia,Montañoso,Terraplen,Recta,Parcial con reducción de carriles,1,0,1,0,2.0,Atropello,conducta de peatones,4003_1_4,15.0,10.0
Planta Central,2020-01-13 15:49:00,19,700.0,2019-10-26 05:00:00,sabado,45,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Parcial con reducción de carriles,1,0,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_19,17.0,8.0
Planta Central,2020-01-13 15:54:00,24,900.0,2019-10-26 05:00:00,sabado,0,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,otra - conductor en general,4003_1_24,14.0,10.0
Planta Central,2020-01-13 15:59:00,9,100.0,2019-10-27 05:00:00,domingo,0,Lluvia,Humeda,Montañoso,Media ladera Izquierda,Curva Derecha,Parcial con reducción de carriles,0,33,0,0,1.0,Choque,otra - conductor en general,4003_1_9,16.0,8.0
Planta Central,2020-01-13 16:05:00,7,400.0,2019-10-30 05:00:00,miercoles,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Cierre total,1,30,0,0,0.0,Choque,otra - conductor en general,4003_1_7,23.0,2.0
Planta Central,2020-01-13 16:15:00,16,200.0,2019-10-31 05:00:00,jueves,10,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Recta,Parcial con reducción de carriles,0,40,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_16,17.0,7.0
Planta Central,2020-01-13 16:21:00,22,0.0,2019-11-01 05:00:00,viernes,40,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Choque,maniobras imprudentes,4003_1_22,8.0,16.0
Planta Central,2020-01-13 16:33:00,7,700.0,2019-11-01 05:00:00,viernes,0,Normal,Seca y limpia,Escarpado,Media Ladera Derecha,Recta,Transito normal con precaución,0,0,2,0,2.0,Choque,maniobras imprudentes,4003_1_7,20.0,4.0
Planta Central,2020-01-13 16:40:00,17,800.0,2019-11-01 05:00:00,viernes,40,Lluvia,Humeda,Montañoso,Media Ladera Derecha,Curva Izquierda,Cierre total,1,30,0,0,0.0,Choque,otra - conductor en general,4003_1_17,10.0,15.0
Planta Central,2020-01-13 16:44:00,7,400.0,2019-11-03 05:00:00,domingo,0,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_7,20.0,4.0
Planta Central,2020-01-13 16:51:00,19,750.0,2019-11-06 05:00:00,miercoles,15,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,otra - conductor en general,4003_1_19,0.0,0.0
Caldas,2020-04-29 23:29:00,1,375.0,2019-12-28 05:00:00,sabado,0,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Recta,Parcial con reducción de carriles,20,10,0,1,1.0,Choque,otra - pasajero o acompanante,5006_0_1,20.0,0.0
Planta Central,2020-01-13 18:32:00,9,600.0,2019-11-09 05:00:00,sabado,20,Lluvia,Humeda,Montañoso,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,0,0,0,1,1.0,Choque,condiciones de la via y factores ambientales,4003_1_9,15.0,9.0
Planta Central,2020-01-13 18:38:00,21,150.0,2019-11-09 05:00:00,sabado,0,Lluvia,Humeda,Montañoso,Media Ladera Derecha,Curva Derecha,Cierre total,0,30,0,0,0.0,Choque,condiciones de la via y factores ambientales,4003_1_21,15.0,9.0
Planta Central,2020-01-13 18:51:00,17,780.0,2019-11-11 05:00:00,lunes,10,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Cierre total,1,0,0,0,0.0,Choque,otra - conductor en general,4003_1_17,0.0,1.0
Planta Central,2020-01-13 18:56:00,22,500.0,2019-11-12 05:00:00,martes,50,Lluvia,Humeda,Montañoso,Media Ladera Derecha,Curva Izquierda,Cierre total,1,0,0,0,0.0,Choque,otra - conductor en general,4003_1_22,2.0,23.0
Planta Central,2020-01-13 19:00:00,24,800.0,2019-11-17 05:00:00,domingo,0,Normal,Seca y limpia,Montañoso,Terraplen,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Choque,estacionamiento y senalizacion imprudente,4003_1_24,1.0,23.0
Planta Central,2020-01-13 19:07:00,16,400.0,2019-11-17 05:00:00,domingo,57,Lluvia,Humeda,Montañoso,Media ladera Izquierda,Curva Izquierda,Cierre total,1,0,0,0,0.0,Choque,otra - conductor en general,4003_1_16,20.0,5.0
Planta Central,2020-01-13 19:11:00,44,850.0,2019-11-19 05:00:00,martes,45,Lluvia,Humeda,Montañoso,Media Ladera Derecha,Curva Derecha,Cierre total,2,0,0,0,0.0,Volcamiento,otra - conductor en general,4003_1_44,1.0,1.0
Planta Central,2020-01-13 19:15:00,24,440.0,2019-11-21 05:00:00,jueves,30,Lluvia,Humeda,Montañoso,Media Ladera Derecha,Recta,Parcial con reducción de carriles,9,0,0,0,0.0,Volcamiento,otra - conductor en general,4003_1_24,4.0,5.0
Planta Central,2020-01-13 19:19:00,19,750.0,2019-11-22 05:00:00,viernes,30,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_19,16.0,8.0
Planta Central,2020-01-13 19:23:00,5,620.0,2019-11-24 05:00:00,domingo,20,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,9,0,5,0,5.0,Volcamiento,fallas mecanicas y del sistema electrico,4003_1_5,23.0,10.0
Planta Central,2020-01-13 19:31:00,23,600.0,2019-11-25 05:00:00,lunes,10,Normal,Seca y limpia,Montañoso,Terraplen,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Volcamiento,otra - conductor en general,4003_1_23,13.0,11.0
Planta Central,2020-01-13 19:54:00,16,0.0,2019-11-29 05:00:00,viernes,55,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Parcial con reducción de carriles,1,0,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_16,14.0,11.0
Santander,2020-01-13 23:48:00,97,200.0,2019-11-02 05:00:00,sabado,0,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con paso alternado,9,30,0,0,0.0,Choque,exceso en horas de conduccion,45A06_0_97,5.0,4.0
Santander,2020-01-13 23:48:00,122,550.0,2019-11-02 05:00:00,sabado,20,Normal,Seca y limpia,Ondulado,Media ladera Izquierda,Curva Izquierda,Parcial con paso alternado,17,20,2,0,2.0,Choque,desobediencia a normas y senales,45A06_0_122,14.0,3.0
Planta Central,2020-01-14 19:27:00,22,300.0,2019-12-04 05:00:00,miercoles,0,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Recta,Transito normal con precaución,0,0,0,0,0.0,Choque,otra - conductor en general,4003_1_22,6.0,18.0
Planta Central,2020-01-14 19:32:00,22,300.0,2019-12-06 05:00:00,viernes,0,Lluvia,Humeda,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Choque,otra - conductor en general,4003_1_22,23.0,1.0
Planta Central,2020-01-14 19:38:00,42,100.0,2019-12-07 05:00:00,sabado,5,Seca,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Cierre total,1,25,1,0,1.0,Volcamiento,otra - conductor en general,4003_1_42,12.0,13.0
Planta Central,2020-01-14 19:49:00,24,830.0,2019-12-08 05:00:00,domingo,15,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Cierre total,4,0,0,0,0.0,Choque,otra - conductor en general,4003_1_24,16.0,12.0
Planta Central,2020-01-14 19:56:00,34,30.0,2019-12-09 05:00:00,lunes,45,Seca,Seca y limpia,Montañoso,Media Ladera Derecha,Recta,Transito normal con precaución,0,0,1,0,1.0,Volcamiento,otra - conductor en general,4003_1_34,7.0,17.0
Planta Central,2020-01-14 20:00:00,20,500.0,2019-12-14 05:00:00,sabado,30,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Choque,otra - conductor en general,4003_1_20,4.0,20.0
Planta Central,2020-01-14 20:07:00,9,100.0,2019-12-14 05:00:00,sabado,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,adelantamientos indebidos,4003_1_9,23.0,1.0
Planta Central,2020-01-14 20:10:00,19,500.0,2019-12-15 05:00:00,domingo,0,Lluvia,Humeda,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,0,1,1.0,Choque,otra - conductor en general,4003_1_19,3.0,21.0
Planta Central,2020-01-14 20:16:00,8,300.0,2019-12-15 05:00:00,domingo,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Recta,Parcial con reducción de carriles,1,0,0,0,0.0,Choque,otra - conductor en general,4003_1_8,11.0,14.0
Planta Central,2020-01-14 20:22:00,7,100.0,2019-12-17 05:00:00,martes,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Recta,Cierre total,1,0,2,0,2.0,Volcamiento,condiciones de la via y factores ambientales,4003_1_7,11.0,14.0
Planta Central,2020-01-14 20:26:00,10,450.0,2019-12-21 05:00:00,sabado,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Transito normal con precaución,0,0,1,0,1.0,Choque,otra - conductor en general,4003_1_10,5.0,19.0
Planta Central,2020-01-14 20:33:00,19,300.0,2019-12-17 05:00:00,martes,0,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,otra - conductor en general,4003_1_19,15.0,9.0
Planta Central,2020-01-14 20:37:00,16,800.0,2019-12-17 05:00:00,martes,0,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Cierre total,1,20,0,0,0.0,Choque,otra - conductor en general,4003_1_16,20.0,5.0
Planta Central,2020-01-14 20:40:00,8,300.0,2019-12-22 05:00:00,domingo,13,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,1,0,0,0,0.0,Choque,adelantamientos indebidos,4003_1_8,2.0,23.0
Planta Central,2020-01-14 20:42:00,17,900.0,2019-12-22 05:00:00,domingo,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,otra - conductor en general,4003_1_17,15.0,9.0
Planta Central,2020-01-14 20:45:00,26,0.0,2019-12-24 05:00:00,martes,30,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Parcial con reducción de carriles,0,40,0,0,0.0,Choque,otra - conductor en general,4003_1_26,15.0,9.0
Planta Central,2020-01-14 20:45:00,26,0.0,2019-12-24 05:00:00,martes,30,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Parcial con reducción de carriles,0,40,0,0,0.0,Choque,otra - conductor en general,4003_1_26,15.0,9.0
Planta Central,2020-01-14 20:49:00,9,10.0,2019-12-26 05:00:00,jueves,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,0,0,1,1,3.0,Choque,otra - conductor en general,4003_1_9,14.0,10.0
Planta Central,2020-01-14 20:53:00,16,500.0,2019-12-26 05:00:00,jueves,0,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,otra - conductor en general,4003_1_16,17.0,7.0
Planta Central,2020-01-14 20:55:00,24,850.0,2019-12-26 05:00:00,jueves,30,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,0,0,0.0,Volcamiento,otra - conductor en general,4003_1_24,20.0,4.0
Planta Central,2020-01-14 21:01:00,20,400.0,2019-12-26 05:00:00,jueves,30,Normal,Seca y limpia,Montañoso,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_20,20.0,4.0
Planta Central,2020-01-14 21:04:00,14,400.0,2019-12-27 05:00:00,viernes,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,no mantener distancia de seguridad,4003_1_14,12.0,12.0
Planta Central,2020-01-14 21:06:00,9,100.0,2019-12-30 05:00:00,lunes,0,Lluvia,Humeda,Montañoso,Media ladera Izquierda,Curva Derecha,Transito normal con precaución,0,0,0,0,0.0,Choque,fallas mecanicas y del sistema electrico,4003_1_9,3.0,21.0
Planta Central,2020-01-14 21:09:00,24,0.0,2019-12-31 05:00:00,martes,30,Lluvia,Humeda,Montañoso,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,0,0,2,0,2.0,Choque,condiciones de la via y factores ambientales,4003_1_24,4.0,20.0
Planta Central,2020-01-15 15:11:00,0,350.0,2019-01-13 05:00:00,domingo,20,Normal,Seca y limpia,Plano,Terraplen,Curva Derecha,Transito normal con precaución,0,15,5,0,5.0,Choque,adelantamientos indebidos,45CS04_0_0,12.0,12.0
Planta Central,2020-01-15 15:21:00,3,0.0,2019-03-11 05:00:00,lunes,0,Seca,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,20,0,0,1.0,Choque,adelantamientos indebidos,7006_0_3,4.0,20.0
Planta Central,2020-01-15 15:47:00,9,200.0,2019-04-12 05:00:00,viernes,25,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,20,0,0,0.0,Choque,condiciones de la via y factores ambientales,7006_0_9,21.0,3.0
Planta Central,2020-01-15 15:52:00,5,300.0,2019-09-25 05:00:00,miercoles,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,1,0,1.0,Volcamiento,otra - pasajero o acompanante,7006_0_5,17.0,7.0
Planta Central,2020-01-15 16:04:00,1,660.0,2019-10-22 05:00:00,martes,30,Lluvia,Humeda,Plano,Terraplen,Curva Izquierda,Cierre total,6,30,12,0,24.0,Choque,exceso en horas de conduccion,45CS04_0_1,1.0,5.0
